CRASH_DATE,CRASH_TIME,BOROUGH,ZIP_CODE,LATITUDE,LONGITUDE,LOCATION,ON_STREET_NAME,CROSS_STREET_NAME,OFF_STREET_NAME,INJURED_PERSONS,KILLED_PERSONS,INJURED_PEDESTRIANS,KILLED_PEDESTRIANS,INJURED_CYCLISTS,KILLED_CYCLISTS,INJURED_MOTORISTS,KILLED_MOTORISTS,CONTRIBUTING_FACTOR_VEHICLE_1,CONTRIBUTING_FACTOR_VEHICLE_2,CONTRIBUTING_FACTOR_VEHICLE_3,CONTRIBUTING_FACTOR_VEHICLE_4,CONTRIBUTING_FACTOR_VEHICLE_5,COLLISION_ID,VEHICLE_TYPE_1,VEHICLE_TYPE_2,VEHICLE_TYPE_3,VEHICLE_TYPE_4,VEHICLE_TYPE_5
08-05-16,8:40,,,40.764683,-73.758606,POINT (-73.758606 40.764683),CROSS ISLAND PARKWAY            ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Reaction to Uninvolved Vehicle,,,,3494713,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
08/16/2016,18:55,QUEENS,11004,40.736176,-73.71372,POINT (-73.71372 40.736176),LITTLE NECK PARKWAY             ,HILLSIDE AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3501940,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08-07-16,21:15,MANHATTAN,10019,40.771446,-73.99425,POINT (-73.99425 40.771446),WEST 57 STREET                  ,WEST SIDE HIGHWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3496253,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/17/2016,11:19,BROOKLYN,11205,40.69236,-73.953835,POINT (-73.953835 40.69236),,,208       WALWORTH STREET               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3503209,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/13/2016,22:06,MANHATTAN,10029,40.78744,-73.94478,POINT (-73.94478 40.78744),EAST 101 STREET                 ,2 AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3501535,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
08/15/2016,11:05,,,40.636845,-73.983055,POINT (-73.983055 40.636845),41 STREET                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3500981,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
07/28/2016,22:15,BROOKLYN,11211,40.70955,-73.95887,POINT (-73.95887 40.70955),HAVEMEYER STREET                ,SOUTH 5 STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3490687,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
08/17/2016,15:45,QUEENS,11385,40.712696,-73.900604,POINT (-73.900604 40.712696),FRESH POND ROAD                 ,METROPOLITAN AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3502603,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08-09-16,8:21,MANHATTAN,10034,40.864807,-73.91937,POINT (-73.91937 40.864807),WEST 207 STREET                 ,POST AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3504409,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
07/27/2016,14:59,BRONX,10472,40.829247,-73.85995,POINT (-73.85995 40.829247),HAVILAND AVENUE                 ,VIRGINIA AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3490014,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
07/29/2016,11:00,,,40.737885,-73.98091,POINT (-73.98091 40.737885),2 AVENUE                        ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3490978,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/13/2016,22:30,BRONX,10463,40.876457,-73.90155,POINT (-73.90155 40.876457),,,3025      KINGSBRIDGE TERRACE           ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3500939,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
07/29/2016,12:05,MANHATTAN,10036,,,,12 AVENUE                       ,WEST 42 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3490963,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/13/2016,11:10,,,40.653755,-74.00501,POINT (-74.00501 40.653755),,,37 STREET                               ,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3501099,BICYCLE,PASSENGER VEHICLE,BICYCLE,PASSENGER VEHICLE,
07/29/2016,19:00,BRONX,10458,40.85401,-73.88256,POINT (-73.88256 40.85401),,,2411      PROSPECT AVENUE               ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3491121,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08-02-16,8:00,,,40.581184,-73.825096,POINT (-73.825096 40.581184),BEACH 105 STREET                ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3493001,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/13/2016,14:10,,,40.773655,-73.97783,POINT (-73.97783 40.773655),CENTRAL PARK WEST               ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Failure to Yield Right-of-Way,,,,3499467,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,SPORT UTILITY / STATION WAGON,
08-09-16,17:40,BROOKLYN,11201,40.70235,-73.98471,POINT (-73.98471 40.70235),BRIDGE STREET                   ,FRONT STREET,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,3497450,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
07/29/2016,23:45,BROOKLYN,11233,40.67279,-73.922226,POINT (-73.922226 40.67279),RALPH AVENUE                    ,PROSPECT PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3491224,PASSENGER VEHICLE,MOTORCYCLE,MOTORCYCLE,PASSENGER VEHICLE,
08/18/2016,12:07,MANHATTAN,10028,40.777504,-73.954956,POINT (-73.954956 40.777504),3 AVENUE                        ,EAST 84 STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3502890,PASSENGER VEHICLE,TAXI,,,
08-10-16,10:16,MANHATTAN,10038,40.709503,-74.00167,POINT (-74.00167 40.709503),FRANKFORT STREET                ,PEARL STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3497764,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08-06-16,10:30,MANHATTAN,10038,40.711952,-73.998055,POINT (-73.998055 40.711952),,,53        MADISON STREET                ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3497015,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
07/29/2016,19:06,BRONX,10469,40.865208,-73.84336,POINT (-73.84336 40.865208),ALLERTON AVENUE                 ,EASTCHESTER ROAD,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3491855,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,SPORT UTILITY / STATION WAGON,
07/28/2016,16:45,,,40.862747,-73.90494,POINT (-73.90494 40.862747),UNIVERSITY AVENUE               ,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3490099,PASSENGER VEHICLE,,,,
08-05-16,14:30,BRONX,10474,40.811657,-73.88958,POINT (-73.88958 40.811657),RANDALL AVENUE                  ,CASANOVA STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3495500,PASSENGER VEHICLE,OTHER,SPORT UTILITY / STATION WAGON,,
08-12-16,12:46,QUEENS,11358,40.752632,-73.785126,POINT (-73.785126 40.752632),47 AVENUE                       ,196 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,,,,3498990,BICYCLE,PASSENGER VEHICLE,PASSENGER VEHICLE,BICYCLE,
08-11-16,8:00,QUEENS,11374,40.72275,-73.86774,POINT (-73.86774 40.72275),,,63-65     WOODHAVEN BOULEVARD           ,0,0,0,0,0,0,0,0,Backing Unsafely,Backing Unsafely,,,,3498355,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08/18/2016,6:30,QUEENS,11379,40.7155,-73.87307,POINT (-73.87307 40.7155),,,66-05     79 PLACE                      ,0,0,0,0,0,0,0,0,Brakes Defective,,,,,3502608,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/27/2016,12:00,BRONX,10466,40.88685,-73.860115,POINT (-73.860115 40.88685),,,716       EAST 224 STREET               ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3491821,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,
08-07-16,13:00,BRONX,10457,40.844147,-73.90061,POINT (-73.90061 40.844147),,,450       CROSS BRONX EXPRESSWAY        ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3495583,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
08/18/2016,18:41,QUEENS,11419,40.691372,-73.80989,POINT (-73.80989 40.691372),142 STREET                      ,VANWYCK EXPRESSWAY,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3503281,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/14/2016,23:00,,,40.58401,-73.98587,POINT (-73.98587 40.58401),BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3505298,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
07/27/2016,12:25,STATEN ISLAND,10312,40.559128,-74.16949,POINT (-74.16949 40.559128),DRUMGOOLE ROAD EAST             ,RICHMOND AVENUE,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3490550,PASSENGER VEHICLE,OTHER,,,
08-04-16,15:10,,,,,,FDR DRIVE RAMP                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3494459,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON
08/15/2016,19:30,,,40.651936,-73.9294,POINT (-73.9294 40.651936),CHURCH AVENUE                   ,,,3,0,0,0,0,0,3,0,Unspecified,Unspecified,,,,3501736,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/13/2016,11:00,QUEENS,11419,40.68779,-73.820175,POINT (-73.820175 40.68779),124 STREET                      ,LIBERTY AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3500529,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08-12-16,19:01,BRONX,10468,40.875893,-73.88825,POINT (-73.88825 40.875893),JEROME AVENUE                   ,EAST 205 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3499143,BICYCLE,PASSENGER VEHICLE,PASSENGER VEHICLE,BICYCLE,
08-09-16,8:02,BRONX,10459,40.81616,-73.8944,POINT (-73.8944 40.81616),BRUCKNER BOULEVARD              ,LAFAYETTE AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3497953,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
08-05-16,16:00,,,40.733376,-73.86665,POINT (-73.86665 40.733376),LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3496087,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08-06-16,15:30,QUEENS,11412,40.70181,-73.75848,POINT (-73.75848 40.70181),,,112-15    197 STREET                    ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3495225,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08-08-16,16:00,QUEENS,11368,40.75713,-73.87042,POINT (-73.87042 40.75713),NORTHERN BOULEVARD              ,98 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3497725,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/15/2016,8:44,BRONX,10465,40.87831,-73.870155,POINT (-73.870155 40.87831),EAST GUN HILL ROAD              ,BRONX RIVER PARKWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3501649,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08-04-16,20:00,,,40.845882,-73.930435,POINT (-73.930435 40.845882),CROSS BRONX EXPY                ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3533129,PASSENGER VEHICLE,,,,
08/15/2016,13:30,,,,,,BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3500968,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
07/28/2016,17:30,MANHATTAN,10001,40.749336,-73.984665,POINT (-73.984665 40.749336),,,6         WEST 35 STREET                ,0,0,0,0,0,0,0,0,Following Too Closely,Unsafe Lane Changing,,,,3491019,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,
08/18/2016,16:05,,,,,,164 STREET                      ,GRAND CENTRAL PARKWAY,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3503319,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,
08-12-16,0:20,MANHATTAN,10022,40.7606,-73.96434,POINT (-73.96434 40.7606),EAST 59 STREET                  ,2 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3499100,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,PASSENGER VEHICLE,
08-06-16,1:29,,,40.680843,-73.967735,POINT (-73.967735 40.680843),VANDERBILT AVENUE               ,,,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Unspecified,,,,3495868,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,
08/18/2016,17:11,QUEENS,11368,40.741825,-73.85418,POINT (-73.85418 40.741825),,,54-23     108 STREET                    ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3503367,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08-01-16,14:40,,,40.804523,-73.95158,POINT (-73.95158 40.804523),7 AVENUE                        ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Other Vehicular,,,,3493952,PASSENGER VEHICLE,PASSENGER VEHICLE,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,
07/28/2016,11:00,BROOKLYN,11217,40.680733,-73.97451,POINT (-73.97451 40.680733),BERGEN STREET                   ,6 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3489610,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/27/2016,10:54,,,40.60607,-74.07792,POINT (-74.07792 40.60607),STATEN ISLAND EXPY              ,,,0,0,0,0,0,0,0,0,Tire Failure/Inadequate,,,,,3491363,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
08/13/2016,21:25,,,40.63082,-73.88636,POINT (-73.88636 40.63082),SHORE PARKWAY                   ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3500289,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08-01-16,9:00,QUEENS,11365,40.747154,-73.794334,POINT (-73.794334 40.747154),,,175-39    UNDERHILL AVENUE              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3493135,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON
08-06-16,17:55,,,40.738586,-73.80839,POINT (-73.80839 40.738586),LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3495209,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08-06-16,4:20,BROOKLYN,11234,40.621216,-73.93539,POINT (-73.93539 40.621216),FLATBUSH AVENUE                 ,FLATLANDS AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3495661,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
07/29/2016,16:15,,,40.861828,-73.89286,POINT (-73.89286 40.861828),EAST FORDHAM ROAD               ,,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3490638,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,,
08-08-16,0:23,BROOKLYN,11236,40.644863,-73.91113,POINT (-73.91113 40.644863),REMSEN AVENUE                   ,FOSTER AVENUE,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,Unspecified,Unspecified,Unspecified,3495707,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
08-02-16,13:20,BROOKLYN,11229,40.599907,-73.94664,POINT (-73.94664 40.599907),AVENUE U                        ,BEDFORD AVENUE,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,,,,3532801,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
08/17/2016,8:02,,,,,,TRIBOROUGH BRIDGE               ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3502264,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PICK-UP TRUCK,
07/27/2016,15:50,MANHATTAN,10036,40.757828,-73.99308,POINT (-73.99308 40.757828),9 AVENUE                        ,WEST 41 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3490936,PASSENGER VEHICLE,PICK-UP TRUCK,,,
07/27/2016,10:15,,,40.681602,-73.97519,POINT (-73.97519 40.681602),6 AVENUE                        ,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,3489608,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/15/2016,9:00,,,40.85214,-73.92071,POINT (-73.92071 40.85214),CEDAR AVENUE                    ,SEDGWICK AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3500120,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
08-12-16,7:52,,,40.74147,-73.82281,POINT (-73.82281 40.74147),LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3498951,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08-12-16,21:20,QUEENS,11355,40.745304,-73.82595,POINT (-73.82595 40.745304),58 AVENUE                       ,MAIN STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3500575,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/15/2016,19:45,QUEENS,11417,40.680687,-73.84459,POINT (-73.84459 40.680687),CROSS BAY BOULEVARD             ,ROCKAWAY BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3501263,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON
07/28/2016,21:45,QUEENS,11432,40.71151,-73.79447,POINT (-73.79447 40.71151),,,87-17     168 PLACE                     ,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,,,,,3490739,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08-08-16,14:34,BRONX,10458,40.858112,-73.89007,POINT (-73.89007 40.858112),,,496       EAST 188 STREET               ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3496448,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08-03-16,8:00,QUEENS,11435,40.696167,-73.8045,POINT (-73.8045 40.696167),SUTPHIN BOULEVARD               ,LIBERTY AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Turning Improperly,,,,3495974,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/19/2016,18:55,,,,,,RIVERDALE AVE                   ,WEST 239,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3504605,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PICK-UP TRUCK,
08-10-16,15:45,BROOKLYN,11235,40.58597,-73.931015,POINT (-73.931015 40.58597),,,3907      SHORE PARKWAY                 ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3498063,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE
08-09-16,0:00,BRONX,10458,40.859425,-73.8947,POINT (-73.8947 40.859425),EAST 187 STREET                 ,MARION AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Passing Too Closely,,,,3496428,AMBULANCE,,,,
08-01-16,16:30,,,40.64777,-74.01474,POINT (-74.01474 40.64777),3 AVENUE                        ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3492907,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/30/2016,10:30,,,,,,WESTCHESTER AVENUE              ,GRANT CIRCLE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3491752,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08-08-16,9:15,,,40.74106,-73.946106,POINT (-73.946106 40.74106),LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3496812,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON
07/29/2016,21:20,,,40.829155,-73.93728,POINT (-73.93728 40.829155),8 AVENUE                        ,,,0,0,0,0,0,0,0,0,Obstruction/Debris,,,,,3517454,PASSENGER VEHICLE,,,,
08-07-16,19:00,,,40.803894,-73.95821,POINT (-73.95821 40.803894),MORNINGSIDE AVENUE              ,,,1,0,1,0,0,0,0,0,Driver Inexperience,,,,,3532510,BICYCLE,,,,
08-04-16,10:00,BRONX,10466,40.88919,-73.83131,POINT (-73.83131 40.88919),EAST 233 STREET                 ,DYRE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3532609,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
08/18/2016,8:18,QUEENS,11375,40.721676,-73.835976,POINT (-73.835976 40.721676),GRAND CENTRAL PARKWAY           ,72 ROAD,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3502706,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08-12-16,22:41,,,40.827343,-73.94279,POINT (-73.94279 40.827343),SAINT NICHOLAS AVENUE           ,,,2,0,0,0,0,0,2,0,Turning Improperly,Unspecified,,,,3499993,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08-12-16,16:55,,,40.73986,-73.995026,POINT (-73.995026 40.73986),,,AVENUE OF THE AMERICAS                  ,0,0,0,0,0,0,0,0,Following Too Closely,Unsafe Lane Changing,,,,3499071,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,TAXI,
08-09-16,21:00,QUEENS,11411,40.696617,-73.73227,POINT (-73.73227 40.696617),115 ROAD                        ,227 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3497551,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08-03-16,21:20,MANHATTAN,10010,40.7427,-73.99297,POINT (-73.99297 40.7427),,,707       AVENUE OF THE AMERICAS        ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3494488,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,PASSENGER VEHICLE,
08-08-16,19:00,,,40.83277,-73.865585,POINT (-73.865585 40.83277),TAYLOR AVENUE                   ,,,1,0,0,0,0,0,1,0,Following Too Closely,Following Too Closely,Following Too Closely,Following Too Closely,Unspecified,3497981,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
08-11-16,7:27,,,,,,HUTCHINSON RIVER PARKWAY        ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3499494,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
07/28/2016,17:40,BROOKLYN,11204,40.61662,-73.99972,POINT (-73.99972 40.61662),NEW UTRECHT AVENUE              ,74 STREET,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3490146,PASSENGER VEHICLE,MOTORCYCLE,,,
08/19/2016,10:25,BROOKLYN,11225,40.665546,-73.9537,POINT (-73.9537 40.665546),MONTGOMERY STREET               ,ROGERS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3506922,PASSENGER VEHICLE,OTHER,SPORT UTILITY / STATION WAGON,,
08/17/2016,23:50,BRONX,10468,40.867474,-73.89741,POINT (-73.89741 40.867474),EAST KINGSBRIDGE ROAD           ,JEROME AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3503047,MOTORCYCLE,MOTORCYCLE,,,
08-01-16,9:39,,,40.690342,-73.95529,POINT (-73.95529 40.690342),BEDFORD AVENUE                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3492269,PASSENGER VEHICLE,PASSENGER VEHICLE,PICK-UP TRUCK,PICK-UP TRUCK,
08/17/2016,22:45,,,40.69945,-73.95885,POINT (-73.95885 40.69945),WALLABOUT STREET                ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3502541,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
